id,x,y,value
0,323.51279360198805,-1594.7693493056472,0.008154086589613968
1,397.70644958011826,-1433.133170210435,0.01372627382757741
2,339.3312729557888,-1412.5116981812193,0.01501296945272969
3,287.69854501998793,-1395.8069920843427,0.014960173879263306
4,234.54720743901657,-1376.0650666971246,0.014700860176644058
5,210.24945311628676,-1371.509237761613,0.013079175500860152
6,185.951698793557,-1366.9534088261012,0.010247833824660595
7,362.1104176333479,-1363.9161895357597,0.018513936677393518
8,311.99629934271775,-1342.6556545033714,0.018613630376994837
9,264.91940034242873,-1318.3579001806415,0.017820997189216717
10,223.91693992282228,-1287.9857072772293,0.016523683600015833
11,216.3238916969692,-1304.690413374106,0.013433083808053348
12,418.2989745046606,-1388.2139438584895,0.01677466872054479
13,245.02944241837068,-1243.9919686994047,0.017073756357735722
14,288.8266550421147,-1268.2488864602474,0.02015393448948914
15,337.34049056380036,-1290.4843944076868,0.021511929984666917
16,386.5281293566206,-1314.067508897395,0.021395288297561522
17,441.106194318517,-1342.367246285045,0.0192530017796629
18,267.26495036580997,-1196.825739719988,0.01848063731913341
19,312.40976953182303,-1219.7350509385617,0.02221161421504425
20,360.24980178237416,-1241.970558886001,0.024039076427759758
21,408.08983403292535,-1267.575083189113,0.024053004508124757
22,460.64648918141813,-1293.8534107633593,0.02177668221608224
23,291.5218681266528,-1147.6381009271677,0.019979131912644683
24,336.66668729266587,-1171.8950186880106,0.02412562069122273
25,381.1377031875444,-1194.8043299065844,0.026276338372665294
26,429.65153870923007,-1221.7564607519653,0.02630854278965402
27,482.8819971288574,-1248.0347883262118,0.023827970296048974
28,311.06216298955394,-1102.4932817611545,0.021128004688560464
29,358.90219524010513,-1126.076396250863,0.025726407133610445
30,404.0470144061182,-1151.0071172828402,0.02805117706822591
31,453.2346531989384,-1175.264035043683,0.028106720734308942
32,505.1175050762967,-1200.8685593467949,0.025522278705991327
33,333.29767093699326,-1055.3270527817378,0.02195608356257907
34,381.1377031875444,-1079.5839705425808,0.026759161382110177
35,427.63012889582654,-1103.167085032289,0.029224822436801183
36,475.4701611463777,-1126.7501995219973,0.029530312893041498
37,523.3101933969288,-1149.659510740571,0.027224795232727233
38,356.88078542670155,-1007.4870205311868,0.02256869476182975
39,401.3518013215801,-1029.722528478626,0.027311078705200574
40,451.21324338553484,-1053.9794462394689,0.029919802876178195
41,499.05327563608597,-1077.5625607291772,0.030389886791870654
42,548.9147177000407,-1103.8408883034235,0.027851411910703807
43,379.79009664527536,-960.9945948229047,0.02266183274287652
44,426.28252235355745,-983.230102770344,0.02728292750607764
45,473.4487513329741,-1006.8132172600523,0.029951013358424313
46,521.2887835835252,-1031.0701350208951,0.030616034751465245
47,567.7812092918073,-1053.9794462394689,0.02848248065157885
48,402.0256045927146,-909.7855462166809,0.02165244371572627
49,450.5394401144003,-934.7162672486583,0.025771699549481903
50,495.68425928041336,-957.6255784672321,0.028551496957801827
51,544.198094802099,-983.9039060414785,0.029463379745041474
52,588.6691106969776,-1006.1394139889178,0.02784656431181969
53,637.8567494897978,-921.2402018259677,0.027871609011562642
54,350.8165559864908,-781.0891214299868,0.02174095216932537
55,342.7309167328765,-878.1167924733581,0.019593171608746327
56,362.9450148669122,-767.6130560072966,0.01788837725205102
57,358.9021952401051,-704.2755485206512,0.016227298759616295
58,478.83917750205023,-713.7087943165346,0.016483881692458048
59,350.81655598649076,-623.4191559845085,0.015223521118282547
60,218.75111484412417,-631.5047952381227,0.011726202090013675
61,474.7963578752431,-600.5098447659346,0.015062215668634134
62,519.2673737701217,-644.9808606608133,0.015844381584060364
63,660.7660607083716,-740.6609251619155,0.020406303756109162
64,563.7383896650002,-865.9883335929369,0.024848903628575454
65,554.3051438691169,-878.1167924733584,0.029058696973020715
66,597.4285532217264,-899.6784971496631,0.028583850306279055
67,623.0330775248383,-857.9026943393226,0.027734202301102833
68,662.1136672506407,-879.4643990156274,0.02809095310575135
69,645.942388743412,-826.9077438671345,0.026803605411856477
70,687.7181915537525,-852.5122681702464,0.02702234263654784
71,667.5040934197168,-798.6080064794846,0.024879443956768797
72,702.541863518712,-824.2125307825966,0.02541178801829857
73,691.7610111805596,-759.5274167536822,0.023982264582481247
74,736.2320270754383,-782.436727972256,0.02422655831993476
75,717.3655354836716,-721.7944335701488,0.021278767733767093
76,760.4889448362811,-748.7465644155299,0.02191252800470346
77,740.2748467022453,-692.1470896402299,0.018844448146413645
78,782.0506495125859,-719.0992204856109,0.019307400161963344
79,760.4889448362811,-658.4569260835037,0.016572710100408082
80,803.6123541888905,-686.7566634711536,0.017018401105423363
81,787.441075681662,-628.8095821535846,0.014930581563096394
82,825.1740588651953,-651.7188933721584,0.015258865704864741
83,807.6551738156977,-600.5098447659346,0.012913805946244234
84,848.0833700837692,-626.1143690690466,0.013021682196618341
85,830.5644850342716,-565.4720746669394,0.010536332304652746
86,873.687894386881,-591.0765989700514,0.010602881825000953
87,705.2370766032501,-492.7013213844109,0.00838828958796723
88,605.5141924753407,-485.9632886730657,0.008371076063781954
89,469.40593170616694,-498.0917475534871,0.012400829962280644
90,449.19183357213126,-503.4821737225633,0.015687491516805634
91,427.6301288958265,-506.17738680710136,0.012650618669040107
92,428.97773543809546,-554.691222328787,0.014027227448529078
93,341.38331019060746,-566.8196812092085,0.013438999671774428
94,244.35563914723605,-570.8625008360157,0.010879082381644326
95,404.7208176772527,-340.42178210800864,0.007887971602650947
96,439.7585877762479,-322.90289705851103,0.007962307584502518
97,919.5065168240287,-518.3058456875228,0.007430879879814235
98,818.4360261538501,-817.474498071251,0.01761482804058072
99,889.8591728941096,-832.2981700362105,0.013729429533114424
100,1001.7105159024404,-887.5500382692414,0.010358320606938665
101,1059.6575972200094,-941.4542999600033,0.008572738007761475
